MS-DRG,FY09 Final Rule Post-Acute DRG,FY09 Final Rule Special Pay DRG,MDC,TYPE,MS-DRG Title,Weights,Geometric mean LOS,Arithmetic mean LOS
769,No,No,14,SURG,Postpartum & post abortion diagnoses w O.R. procedure,1.2740,3.2,4.6
770,No,No,14,SURG,"Abortion w D&C, aspiration curettage or hysterotomy",0.6627,1.6,2.3
774,No,No,14,MED,Vaginal delivery w complicating diagnoses,0.6511,2.6,3.2
775,No,No,14,MED,Vaginal delivery w/o complicating diagnoses,0.4800,2.0,2.2
776,No,No,14,MED,Postpartum & post abortion diagnoses w/o O.R. procedure,0.6215,2.5,3.3
777,No,No,14,MED,Ectopic pregnancy,0.7679,1.8,2.2
778,No,No,14,MED,Threatened abortion,0.4388,1.9,3.0
779,No,No,14,MED,Abortion w/o D&C,0.4921,1.6,2.1
780,No,No,14,MED,False labor,0.1978,1.3,1.5
781,No,No,14,MED,Other antepartum diagnoses w medical complications,0.6170,2.6,3.7
782,No,No,14,MED,Other antepartum diagnoses w/o medical complications,0.3944,1.7,2.5
789,No,No,15,MED,"Neonates, died or transferred to another acute care facility",1.4226,0.0,0.0
790,No,No,15,MED,"Extreme immaturity or respiratory distress syndrome, neonate",4.6911,0.0,0.0
791,No,No,15,MED,Prematurity w major problems,3.2039,0.0,0.0
792,No,No,15,MED,Prematurity w/o major problems,1.9332,0.0,0.0
793,No,No,15,MED,Full term neonate w major problems,3.2911,0.0,0.0
794,No,No,15,MED,Neonate w other significant problems,1.1648,0.0,0.0
795,No,No,15,MED,Normal newborn,0.1577,0.0,0.0
799,No,No,16,SURG,Splenectomy w MCC,4.7614,10.8,14.1
800,No,No,16,SURG,Splenectomy w CC,2.5624,6.2,7.8
801,No,No,16,SURG,Splenectomy w/o CC/MCC,1.6400,3.8,4.9
802,No,No,16,SURG,Other O.R. proc of the blood & blood forming organs w MCC,3.4208,9.0,12.3
803,No,No,16,SURG,Other O.R. proc of the blood & blood forming organs w CC,1.7652,4.7,6.7
804,No,No,16,SURG,Other O.R. proc of the blood & blood forming organs w/o CC/MCC,1.0526,2.5,3.4
808,No,No,16,MED,Major hematol/immun diag exc sickle cell crisis & coagul w MCC,1.9886,6.3,8.2
809,No,No,16,MED,Major hematol/immun diag exc sickle cell crisis & coagul w CC,1.1744,4.2,5.3
810,No,No,16,MED,Major hematol/immun diag exc sickle cell crisis & coagul w/o CC/MCC,0.8980,3.2,4.0
811,No,No,16,MED,Red blood cell disorders w MCC,1.2753,4.0,5.7
812,No,No,16,MED,Red blood cell disorders w/o MCC,0.7630,2.8,3.7
813,No,No,16,MED,Coagulation disorders,1.3532,3.7,5.1
814,No,No,16,MED,Reticuloendothelial & immunity disorders w MCC,1.4920,5.0,6.7
815,No,No,16,MED,Reticuloendothelial & immunity disorders w CC,0.9959,3.8,5.0
816,No,No,16,MED,Reticuloendothelial & immunity disorders w/o CC/MCC,0.6994,2.8,3.5
820,No,No,17,SURG,Lymphoma & leukemia w major O.R. procedure w MCC,5.6313,13.2,17.7
821,No,No,17,SURG,Lymphoma & leukemia w major O.R. procedure w CC,2.2514,5.5,7.9
822,No,No,17,SURG,Lymphoma & leukemia w major O.R. procedure w/o CC/MCC,1.2343,2.6,3.5
823,No,No,17,SURG,Lymphoma & non-acute leukemia w other O.R. proc w MCC,4.0946,12.0,15.4
824,No,No,17,SURG,Lymphoma & non-acute leukemia w other O.R. proc w CC,2.1797,6.6,8.7
825,No,No,17,SURG,Lymphoma & non-acute leukemia w other O.R. proc w/o CC/MCC,1.2073,3.0,4.3
826,No,No,17,SURG,Myeloprolif disord or poorly diff neopl w maj O.R. proc w MCC,4.6021,11.1,15.1
827,No,No,17,SURG,Myeloprolif disord or poorly diff neopl w maj O.R. proc w CC,2.2712,5.9,7.9
828,No,No,17,SURG,Myeloprolif disord or poorly diff neopl w maj O.R. proc w/o CC/MCC,1.2999,3.0,3.8
829,No,No,17,SURG,Myeloprolif disord or poorly diff neopl w other O.R. proc w CC/MCC,2.8929,7.0,10.6
830,No,No,17,SURG,Myeloprolif disord or poorly diff neopl w other O.R. proc w/o CC/MCC,1.0798,2.5,3.7
834,No,No,17,MED,Acute leukemia w/o major O.R. procedure w MCC,4.5869,9.5,15.5
835,No,No,17,MED,Acute leukemia w/o major O.R. procedure w CC,2.5814,6.2,10.4
836,No,No,17,MED,Acute leukemia w/o major O.R. procedure w/o CC/MCC,1.2117,3.4,5.2
837,No,No,17,MED,Chemo w acute leukemia as sdx or w high dose chemo agent w MCC,6.3774,17.6,23.1
838,No,No,17,MED,Chemo w acute leukemia as sdx w CC or high dose chemo agent,2.9436,7.9,12.2
839,No,No,17,MED,Chemo w acute leukemia as sdx w/o CC/MCC,1.4154,5.0,6.4
840,Yes,No,17,MED,Lymphoma & non-acute leukemia w MCC,2.5965,7.6,10.4
841,Yes,No,17,MED,Lymphoma & non-acute leukemia w CC,1.5530,5.2,6.9
842,Yes,No,17,MED,Lymphoma & non-acute leukemia w/o CC/MCC,1.0258,3.4,4.5
843,No,No,17,MED,Other myeloprolif dis or poorly diff neopl diag w MCC,1.8230,6.2,8.5
844,No,No,17,MED,Other myeloprolif dis or poorly diff neopl diag w CC,1.2036,4.5,6.1
845,No,No,17,MED,Other myeloprolif dis or poorly diff neopl diag w/o CC/MCC,0.8230,3.3,4.4
846,No,No,17,MED,Chemotherapy w/o acute leukemia as secondary diagnosis w MCC,2.1272,5.8,8.4
847,No,No,17,MED,Chemotherapy w/o acute leukemia as secondary diagnosis w CC,0.9421,2.7,3.4
848,No,No,17,MED,Chemotherapy w/o acute leukemia as secondary diagnosis w/o CC/MCC,0.7970,2.5,3.1
849,No,No,17,MED,Radiotherapy,1.2094,4.4,6.0
853,Yes,No,18,SURG,Infectious & parasitic diseases w O.R. procedure w MCC,5.4328,12.7,16.7
854,Yes,No,18,SURG,Infectious & parasitic diseases w O.R. procedure w CC,2.9172,9.1,11.1
855,Yes,No,18,SURG,Infectious & parasitic diseases w O.R. procedure w/o CC/MCC,1.8140,5.6,7.1
856,Yes,No,18,SURG,Postoperative or post-traumatic infections w O.R. proc w MCC,4.7522,11.5,15.4
857,Yes,No,18,SURG,Postoperative or post-traumatic infections w O.R. proc w CC,2.0522,6.6,8.5
858,Yes,No,18,SURG,Postoperative or post-traumatic infections w O.R. proc w/o CC/MCC,1.3595,4.5,5.7
862,Yes,No,18,MED,Postoperative & post-traumatic infections w MCC,1.9142,6.1,8.2
863,Yes,No,18,MED,Postoperative & post-traumatic infections w/o MCC,0.9605,4.2,5.2
864,No,No,18,MED,Fever ,0.8257,3.2,4.1
865,No,No,18,MED,Viral illness w MCC,1.5049,4.7,6.7
866,No,No,18,MED,Viral illness w/o MCC,0.6708,2.8,3.5
867,Yes,No,18,MED,Other infectious & parasitic diseases diagnoses w MCC,2.3441,7.0,9.6
868,Yes,No,18,MED,Other infectious & parasitic diseases diagnoses w CC,1.0786,4.5,5.8
869,Yes,No,18,MED,Other infectious & parasitic diseases diagnoses w/o CC/MCC,0.7650,3.5,4.3
870,Yes,No,18,MED,Septicemia or severe sepsis w MV 96+ hours,5.7258,12.9,15.5
871,Yes,No,18,MED,Septicemia or severe sepsis w/o MV 96+ hours w MCC,1.8222,5.5,7.5
872,Yes,No,18,MED,Septicemia or severe sepsis w/o MV 96+ hours w/o MCC,1.1209,4.7,5.7
876,No,No,19,SURG,O.R. procedure w principal diagnoses of mental illness,2.4834,7.8,12.1
880,No,No,19,MED,Acute adjustment reaction & psychosocial dysfunction,0.5897,2.4,3.2
881,No,No,19,MED,Depressive neuroses,0.5828,3.1,4.2
882,No,No,19,MED,Neuroses except depressive,0.6115,3.1,4.4
883,No,No,19,MED,Disorders of personality & impulse control,1.0234,4.4,7.4
884,Yes,No,19,MED,Organic disturbances & mental retardation,0.8992,4.1,5.5
885,No,No,19,MED,Psychoses,0.8477,5.5,7.6
886,No,No,19,MED,Behavioral & developmental disorders,0.7549,4.0,6.0
887,No,No,19,MED,Other mental disorder diagnoses,0.7303,3.0,4.6
894,No,No,20,MED,"Alcohol/drug abuse or dependence, left AMA",0.3878,2.1,2.9
895,No,No,20,MED,Alcohol/drug abuse or dependence w rehabilitation therapy,0.8902,8.1,10.5
896,Yes,No,20,MED,Alcohol/drug abuse or dependence w/o rehabilitation therapy w MCC,1.3827,4.8,6.6
897,Yes,No,20,MED,Alcohol/drug abuse or dependence w/o rehabilitation therapy w/o MCC,0.6198,3.3,4.1
901,No,No,21,SURG,Wound debridements for injuries w MCC,3.9888,10.0,15.3
902,No,No,21,SURG,Wound debridements for injuries w CC,1.7006,5.5,7.8
903,No,No,21,SURG,Wound debridements for injuries w/o CC/MCC,1.0009,3.4,4.6
904,No,No,21,SURG,Skin grafts for injuries w CC/MCC,2.9275,7.1,11.4
905,No,No,21,SURG,Skin grafts for injuries w/o CC/MCC,1.1151,3.4,4.7
906,No,No,21,SURG,Hand procedures for injuries,1.0086,2.1,3.2
907,Yes,No,21,SURG,Other O.R. procedures for injuries w MCC,3.6804,8.0,11.6
908,Yes,No,21,SURG,Other O.R. procedures for injuries w CC,1.9094,4.9,6.8
909,Yes,No,21,SURG,Other O.R. procedures for injuries w/o CC/MCC,1.1342,2.7,3.6
913,No,No,21,MED,Traumatic injury w MCC,1.2304,4.2,5.7
914,No,No,21,MED,Traumatic injury w/o MCC,0.6650,2.7,3.4
915,No,No,21,MED,Allergic reactions w MCC,1.2298,3.3,4.7
916,No,No,21,MED,Allergic reactions w/o MCC,0.4423,1.7,2.1
917,Yes,No,21,MED,Poisoning & toxic effects of drugs w MCC,1.4155,3.7,5.2
918,Yes,No,21,MED,Poisoning & toxic effects of drugs w/o MCC,0.5812,2.1,2.7
919,No,No,21,MED,Complications of treatment w MCC,1.5223,4.5,6.4
920,No,No,21,MED,Complications of treatment w CC,0.9234,3.3,4.4
921,No,No,21,MED,Complications of treatment w/o CC/MCC,0.6109,2.3,3.0
922,No,No,21,MED,"Other injury, poisoning & toxic effect diag w MCC",1.3572,4.1,6.0
923,No,No,21,MED,"Other injury, poisoning & toxic effect diag w/o MCC",0.6157,2.4,3.2
927,No,No,22,SURG,Extensive burns or full thickness burns w MV 96+ hrs w skin graft,13.8501,23.4,31.1
928,No,No,22,SURG,Full thickness burn w skin graft or inhal inj w CC/MCC,5.0156,11.6,15.9
929,No,No,22,SURG,Full thickness burn w skin graft or inhal inj w/o CC/MCC,2.1444,5.3,7.7
933,No,No,22,MED,Extensive burns or full thickness burns w MV 96+ hrs w/o skin graft,2.1165,2.3,4.4
934,No,No,22,MED,Full thickness burn w/o skin grft or inhal inj,1.2921,4.4,6.1
935,No,No,22,MED,Non-extensive burns,1.2213,3.6,5.4
939,No,No,23,SURG,O.R. proc w diagnoses of other contact w health services w MCC,2.6570,6.7,10.1
940,No,No,23,SURG,O.R. proc w diagnoses of other contact w health services w CC,1.6352,3.6,5.4
941,No,No,23,SURG,O.R. proc w diagnoses of other contact w health services w/o CC/MCC,1.0731,2.1,2.7
945,Yes,No,23,MED,Rehabilitation w CC/MCC,1.3022,8.6,10.5
946,Yes,No,23,MED,Rehabilitation w/o CC/MCC,1.0995,6.9,7.9
947,Yes,No,23,MED,Signs & symptoms w MCC,1.0575,3.8,5.0
948,Yes,No,23,MED,Signs & symptoms w/o MCC,0.6500,2.8,3.5
949,No,No,23,MED,Aftercare w CC/MCC,0.8050,2.6,4.1
950,No,No,23,MED,Aftercare w/o CC/MCC,0.5614,2.5,3.5
951,No,No,23,MED,Other factors influencing health status,0.7616,2.2,4.8
955,No,No,24,SURG,Craniotomy for multiple significant trauma,5.0985,8.5,12.3
956,Yes,No,24,SURG,"Limb reattachment, hip & femur proc for multiple significant trauma",3.5417,7.6,9.3
957,No,No,24,SURG,Other O.R. procedures for multiple significant trauma w MCC,5.9904,10.1,14.7
958,No,No,24,SURG,Other O.R. procedures for multiple significant trauma w CC,3.5803,7.9,10.3
959,No,No,24,SURG,Other O.R. procedures for multiple significant trauma w/o CC/MCC,2.3913,4.9,6.4
963,No,No,24,MED,Other multiple significant trauma w MCC,2.8885,6.6,9.6
964,No,No,24,MED,Other multiple significant trauma w CC,1.6114,4.9,6.2
965,No,No,24,MED,Other multiple significant trauma w/o CC/MCC,0.9955,3.4,4.2
969,No,No,25,SURG,HIV w extensive O.R. procedure w MCC,5.3826,12.9,18.9
970,No,No,25,SURG,HIV w extensive O.R. procedure w/o MCC,2.5403,6.7,10.3
974,No,No,25,MED,HIV w major related condition w MCC,2.5656,7.3,10.4
975,No,No,25,MED,HIV w major related condition w CC,1.3612,5.3,7.0
976,No,No,25,MED,HIV w major related condition w/o CC/MCC,0.8951,3.8,4.9
977,No,No,25,MED,HIV w or w/o other related condition,1.0954,3.9,5.3
981,Yes,No,,SURG,Extensive O.R. procedure unrelated to principal diagnosis w MCC,5.0238,11.8,15.2
982,Yes,No,,SURG,Extensive O.R. procedure unrelated to principal diagnosis w CC,3.0783,7.6,9.7
983,Yes,No,,SURG,Extensive O.R. procedure unrelated to principal diagnosis w/o CC/MCC,1.9948,3.9,5.4
984,No,No,,SURG,Prostatic O.R. procedure unrelated to principal diagnosis w MCC,3.3177,11.8,14.6
985,No,No,,SURG,Prostatic O.R. procedure unrelated to principal diagnosis w CC,2.2035,7.3,9.6
986,No,No,,SURG,Prostatic O.R. procedure unrelated to principal diagnosis w/o CC/MCC,1.2775,3.5,5.3
987,Yes,No,,SURG,Non-extensive O.R. proc unrelated to principal diagnosis w MCC,3.4406,9.8,13.0
988,Yes,No,,SURG,Non-extensive O.R. proc unrelated to principal diagnosis w CC,1.8792,5.8,7.8
989,Yes,No,,SURG,Non-extensive O.R. proc unrelated to principal diagnosis w/o CC/MCC,1.1009,2.9,4.1
998,No,No,,**,Principal diagnosis invalid as discharge diagnosis,0.0000,0.0,0.0
999,No,No,,**,Ungroupable,0.0000,0.0,0.0
,,,,,,,,
MS-DRGs 998 and 999 contain cases that could not be assigned to valid DRGs.,,,,,,,,
"Note: If there is no value in either the geometric mean length of stay or the arithmetic mean length of stay columns, the volume of cases is insufficient to determine a meaningful computation of these statistics. ",,,,,,,,
