MS-DRG	FY08 Final Rule Post-Acute DRG	FY08 Final Rule Special Pay DRG	MDC	TYPE	MS-DRG Title	Weights 	Geometric Mean LOS	Arithmetic Mean LOS
768	No	No	14	SURG	Vaginal delivery w O.R. proc except steril &/or D&C	1.7348	4.7	5.8
769	No	No	14	SURG	Postpartum & post abortion diagnoses w O.R. procedure	1.9114	3.2	5.7
770	No	No	14	SURG	"Abortion w D&C, aspiration curettage or hysterotomy"	0.7336	1.6	2.6
774	No	No	14	MED	Vaginal delivery w complicating diagnoses	0.5914	2.6	3.2
775	No	No	14	MED	Vaginal delivery w/o complicating diagnoses	0.4461	2.1	2.3
776	No	No	14	MED	Postpartum & post abortion diagnoses w/o O.R. procedure	0.6460	2.6	3.5
777	No	No	14	MED	Ectopic pregnancy	0.7087	1.8	2.1
778	No	No	14	MED	Threatened abortion	0.3744	2.0	2.8
779	No	No	14	MED	Abortion w/o D&C	0.6013	1.7	2.6
780	No	No	14	MED	False labor	0.2845	1.3	2.7
781	No	No	14	MED	Other antepartum diagnoses w medical complications	0.5689	2.7	3.9
782	No	No	14	MED	Other antepartum diagnoses w/o medical complications	0.4297	1.7	2.8
789	No	No	15	MED	"Neonates, died or transferred to another acute care facility"	1.4250	*	*
790	No	No	15	MED	"Extreme immaturity or respiratory distress syndrome, neonate"	4.6990	*	*
791	No	No	15	MED	Prematurity w major problems	3.2093	*	*
792	No	No	15	MED	Prematurity w/o major problems	1.9364	*	*
793	No	No	15	MED	Full term neonate w major problems	3.2966	*	*
794	No	No	15	MED	Neonate w other significant problems	1.1668	*	*
795	No	No	15	MED	Normal newborn	0.1580	*	*
799	No	No	16	SURG	Splenectomy w MCC	3.9513	10.7	14.3
800	No	No	16	SURG	Splenectomy w CC	2.7617	6.4	8.2
801	No	No	16	SURG	Splenectomy w/o CC/MCC	2.3252	3.7	4.8
802	No	No	16	SURG	Other O.R. proc of the blood & blood forming organs w MCC	2.7940	9.1	12.8
803	No	No	16	SURG	Other O.R. proc of the blood & blood forming organs w CC	1.8259	4.7	6.5
804	No	No	16	SURG	Other O.R. proc of the blood & blood forming organs w/o CC/MCC	1.4754	2.4	3.2
808	No	No	16	MED	Major hematol/immun diag exc sickle cell crisis & coagul w MCC	1.6171	6.0	8.0
809	No	No	16	MED	Major hematol/immun diag exc sickle cell crisis & coagul w CC	1.2031	3.9	5.0
810	No	No	16	MED	Major hematol/immun diag exc sickle cell crisis & coagul w/o CC/MCC	1.0741	3.1	3.9
811	No	No	16	MED	Red blood cell disorders w MCC	1.0006	4.0	5.5
812	No	No	16	MED	Red blood cell disorders w/o MCC	0.7780	2.8	3.7
813	No	No	16	MED	Coagulation disorders	1.3426	3.8	5.2
814	No	No	16	MED	Reticuloendothelial & immunity disorders w MCC	1.3226	5.3	7.2
815	No	No	16	MED	Reticuloendothelial & immunity disorders w CC	1.0233	3.9	4.9
816	No	No	16	MED	Reticuloendothelial & immunity disorders w/o CC/MCC	0.7990	2.7	3.4
820	No	No	17	SURG	Lymphoma & leukemia w major O.R. procedure w MCC	4.4970	13.8	18.4
821	No	No	17	SURG	Lymphoma & leukemia w major O.R. procedure w CC	2.6847	5.4	7.8
822	No	No	17	SURG	Lymphoma & leukemia w major O.R. procedure w/o CC/MCC	1.5989	2.7	3.7
823	No	No	17	SURG	Lymphoma & non-acute leukemia w other O.R. proc w MCC	3.5188	12.0	15.4
824	No	No	17	SURG	Lymphoma & non-acute leukemia w other O.R. proc w CC	2.5164	6.6	8.8
825	No	No	17	SURG	Lymphoma & non-acute leukemia w other O.R. proc w/o CC/MCC	1.6201	3.3	4.7
826	No	No	17	SURG	Myeloprolif disord or poorly diff neopl w maj O.R. proc w MCC	3.9780	13.0	17.4
827	No	No	17	SURG	Myeloprolif disord or poorly diff neopl w maj O.R. proc w CC	2.4230	5.7	7.5
828	No	No	17	SURG	Myeloprolif disord or poorly diff neopl w maj O.R. proc w/o CC/MCC	1.5109	2.9	3.7
829	No	No	17	SURG	Myeloprolif disord or poorly diff neopl w other O.R. proc w CC/MCC	2.4894	6.9	10.5
830	No	No	17	SURG	Myeloprolif disord or poorly diff neopl w other O.R. proc w/o CC/MCC	1.6396	2.5	3.5
834	No	No	17	MED	Acute leukemia w/o major O.R. procedure w MCC	3.6361	8.9	14.7
835	No	No	17	MED	Acute leukemia w/o major O.R. procedure w CC	2.5626	5.3	8.2
836	No	No	17	MED	Acute leukemia w/o major O.R. procedure w/o CC/MCC	2.1785	3.4	5.1
837	No	No	17	MED	Chemo w acute leukemia as sdx or w high dose chemo agent w MCC	4.7788	17.2	22.7
838	No	No	17	MED	Chemo w acute leukemia as sdx w CC or high dose chemo agent	2.9919	6.2	9.0
839	No	No	17	MED	Chemo w acute leukemia as sdx w/o CC/MCC	2.3980	4.9	6.1
840	Yes	No	17	MED	Lymphoma & non-acute leukemia w MCC	2.1454	6.8	9.6
841	Yes	No	17	MED	Lymphoma & non-acute leukemia w CC	1.6444	5.0	6.6
842	Yes	No	17	MED	Lymphoma & non-acute leukemia w/o CC/MCC	1.2188	3.2	4.3
843	No	No	17	MED	Other myeloprolif dis or poorly diff neopl diag w MCC	1.6341	6.3	8.7
844	No	No	17	MED	Other myeloprolif dis or poorly diff neopl diag w CC	1.2403	4.5	6.0
845	No	No	17	MED	Other myeloprolif dis or poorly diff neopl diag w/o CC/MCC	0.9664	3.3	4.3
846	No	No	17	MED	Chemotherapy w/o acute leukemia as secondary diagnosis w MCC	1.6523	5.8	8.5
847	No	No	17	MED	Chemotherapy w/o acute leukemia as secondary diagnosis w CC	1.0296	2.7	3.3
848	No	No	17	MED	Chemotherapy w/o acute leukemia as secondary diagnosis w/o CC/MCC	0.9116	2.3	2.9
849	No	No	17	MED	Radiotherapy	1.2663	4.3	6.0
853	Yes	No	18	SURG	Infectious & parasitic diseases w O.R. procedure w MCC	5.1840	12.8	16.8
854	Yes	No	18	SURG	Infectious & parasitic diseases w O.R. procedure w CC	3.9291	9.1	11.2
855	Yes	No	18	SURG	Infectious & parasitic diseases w O.R. procedure w/o CC/MCC	3.3662	5.6	7.3
856	Yes	No	18	SURG	Postoperative or post-traumatic infections w O.R. proc w MCC	3.9257	12.1	16.2
857	Yes	No	18	SURG	Postoperative or post-traumatic infections w O.R. proc w CC	2.4919	6.8	8.9
858	Yes	No	18	SURG	Postoperative or post-traumatic infections w O.R. proc w/o CC/MCC	2.0996	4.7	6.0
862	Yes	No	18	MED	Postoperative & post-traumatic infections w MCC	1.5454	6.2	8.3
863	Yes	No	18	MED	Postoperative & post-traumatic infections w/o MCC	1.0560	4.2	5.2
864	No	No	18	MED	Fever of unknown origin	0.8240	3.2	4.1
865	No	No	18	MED	Viral illness w MCC	1.2074	4.9	6.8
866	No	No	18	MED	Viral illness w/o MCC	0.7527	2.8	3.5
867	Yes	No	18	MED	Other infectious & parasitic diseases diagnoses w MCC	2.1971	7.2	9.9
868	Yes	No	18	MED	Other infectious & parasitic diseases diagnoses w CC	1.5258	4.6	5.9
869	Yes	No	18	MED	Other infectious & parasitic diseases diagnoses w/o CC/MCC	1.3611	3.5	4.4
870	Yes	No	18	MED	Septicemia w MV 96+ hours	5.7579	12.6	15.3
871	Yes	No	18	MED	Septicemia w/o MV 96+ hours w MCC	1.7484	5.6	7.7
872	Yes	No	18	MED	Septicemia w/o MV 96+ hours w/o MCC	1.3783	4.7	5.8
876	No	No	19	SURG	O.R. procedure w principal diagnoses of mental illness	2.4632	6.9	11.4
880	No	No	19	MED	Acute adjustment reaction & psychosocial dysfunction	0.6085	2.4	3.2
881	No	No	19	MED	Depressive neuroses	0.5198	3.1	4.2
882	No	No	19	MED	Neuroses except depressive	0.5685	3.1	4.4
883	No	No	19	MED	Disorders of personality & impulse control	0.8999	4.6	7.4
884	Yes	No	19	MED	Organic disturbances & mental retardation	0.8431	4.0	5.4
885	No	No	19	MED	Psychoses	0.7783	5.5	7.6
886	No	No	19	MED	Behavioral & developmental disorders	0.6983	4.0	5.9
887	No	No	19	MED	Other mental disorder diagnoses	0.8341	3.1	4.6
894	No	No	20	MED	"Alcohol/drug abuse or dependence, left ama"	0.3571	2.1	3.0
895	No	No	20	MED	Alcohol/drug abuse or dependence w rehabilitation therapy	0.7557	8.2	10.5
896	Yes	No	20	MED	Alcohol/drug abuse or dependence w/o rehabilitation therapy w MCC	1.0419	4.8	6.6
897	Yes	No	20	MED	Alcohol/drug abuse or dependence w/o rehabilitation therapy w/o MCC	0.6145	3.3	4.1
901	No	No	21	SURG	Wound debridements for injuries w MCC	2.8534	9.3	14.4
902	No	No	21	SURG	Wound debridements for injuries w CC	1.8611	5.7	7.9
903	No	No	21	SURG	Wound debridements for injuries w/o CC/MCC	1.4966	3.5	4.9
904	No	No	21	SURG	Skin grafts for injuries w CC/MCC	2.5246	7.2	12.2
905	No	No	21	SURG	Skin grafts for injuries w/o CC/MCC	1.5926	3.5	4.7
906	No	No	21	SURG	Hand procedures for injuries	0.9803	2.2	3.3
907	Yes	No	21	SURG	Other O.R. procedures for injuries w MCC	3.1030	8.1	11.7
908	Yes	No	21	SURG	Other O.R. procedures for injuries w CC	2.1865	5.0	6.9
909	Yes	No	21	SURG	Other O.R. procedures for injuries w/o CC/MCC	1.4112	2.7	3.6
913	No	No	21	MED	Traumatic injury w MCC	1.0631	4.6	6.2
914	No	No	21	MED	Traumatic injury w/o MCC	0.6890	2.7	3.4
915	No	No	21	MED	Allergic reactions w MCC	0.8660	3.3	4.7
916	No	No	21	MED	Allergic reactions w/o MCC	0.4986	1.7	2.1
917	Yes	No	21	MED	Poisoning & toxic effects of drugs w MCC	1.1717	3.7	5.2
918	Yes	No	21	MED	Poisoning & toxic effects of drugs w/o MCC	0.6886	2.1	2.7
919	No	No	21	MED	Complications of treatment w MCC	1.2830	4.4	6.2
920	No	No	21	MED	Complications of treatment w CC	0.9797	3.2	4.3
921	No	No	21	MED	Complications of treatment w/o CC/MCC	0.7101	2.3	2.9
922	No	No	21	MED	"Other injury, poisoning & toxic effect diag w MCC"	1.1338	4.1	6.0
923	No	No	21	MED	"Other injury, poisoning & toxic effect diag w/o MCC"	0.7071	2.4	3.3
927	No	No	22	SURG	Extensive burns or full thickness burns w MV 96+ hrs w skin graft	12.3042	23.0	28.8
928	No	No	22	SURG	Full thickness burn w skin graft or inhal inj w CC/MCC	4.3956	12.1	16.2
929	No	No	22	SURG	Full thickness burn w skin graft or inhal inj w/o CC/MCC	2.3533	5.6	7.7
933	No	No	22	MED	Extensive burns or full thickness burns w MV 96+ hrs w/o skin graft	2.6626	2.7	5.9
934	No	No	22	MED	Full thickness burn w/o skin grft or inhal inj	1.3745	4.7	6.8
935	No	No	22	MED	Non-extensive burns	1.1605	3.7	5.5
939	No	No	23	SURG	O.R. proc w diagnoses of other contact w health services w MCC	2.1672	7.5	10.9
940	No	No	23	SURG	O.R. proc w diagnoses of other contact w health services w CC	1.6823	4.4	6.4
941	No	No	23	SURG	O.R. proc w diagnoses of other contact w health services w/o CC/MCC	1.3531	2.3	3.0
945	Yes	No	23	MED	Rehabilitation w CC/MCC	1.1005	8.4	10.3
946	Yes	No	23	MED	Rehabilitation w/o CC/MCC	1.0143	7.0	7.9
947	Yes	No	23	MED	Signs & symptoms w MCC	0.8767	3.8	5.0
948	Yes	No	23	MED	Signs & symptoms w/o MCC	0.6542	2.7	3.4
949	No	No	23	MED	Aftercare w CC/MCC	0.7323	2.5	4.1
950	No	No	23	MED	Aftercare w/o CC/MCC	0.5948	2.4	3.4
951	No	No	23	MED	Other factors influencing health status	0.6109	2.1	3.8
955	No	No	24	SURG	Craniotomy for multiple significant trauma	5.1028	8.5	12.2
956	Yes	Yes	24	SURG	"Limb reattachment, hip & femur proc for multiple significant trauma"	3.4854	7.6	9.5
957	No	No	24	SURG	Other O.R. procedures for multiple significant trauma w MCC	5.7960	10.5	16.0
958	No	No	24	SURG	Other O.R. procedures for multiple significant trauma w CC	4.4786	7.9	10.5
959	No	No	24	SURG	Other O.R. procedures for multiple significant trauma w/o CC/MCC	3.6988	4.9	6.1
963	No	No	24	MED	Other multiple significant trauma w MCC	2.2985	6.3	9.3
964	No	No	24	MED	Other multiple significant trauma w CC	1.7015	5.0	6.3
965	No	No	24	MED	Other multiple significant trauma w/o CC/MCC	1.4108	3.3	4.1
969	No	No	25	SURG	HIV w extensive O.R. procedure w MCC	5.1395	13.5	18.7
970	No	No	25	SURG	HIV w extensive O.R. procedure w/o MCC	3.6849	6.6	9.5
974	No	No	25	MED	HIV w major related condition w MCC	2.1382	7.4	10.4
975	No	No	25	MED	HIV w major related condition w CC	1.5918	5.3	7.3
976	No	No	25	MED	HIV w major related condition w/o CC/MCC	1.3357	3.8	4.9
977	No	No	25	MED	HIV w or w/o other related condition	1.0387	3.8	5.3
981	Yes	No		SURG	Extensive O.R. procedure unrelated to principal diagnosis w MCC	4.5168	11.9	15.3
982	Yes	No		SURG	Extensive O.R. procedure unrelated to principal diagnosis w CC	3.5417	7.8	10.0
983	Yes	No		SURG	Extensive O.R. procedure unrelated to principal diagnosis w/o CC/MCC	2.9737	3.9	5.4
984	No	No		SURG	Prostatic O.R. procedure unrelated to principal diagnosis w MCC	2.7217	11.7	14.6
985	No	No		SURG	Prostatic O.R. procedure unrelated to principal diagnosis w CC	2.0865	7.4	9.7
986	No	No		SURG	Prostatic O.R. procedure unrelated to principal diagnosis w/o CC/MCC	1.6706	3.5	5.1
987	Yes	No		SURG	Non-extensive O.R. proc unrelated to principal diagnosis w MCC	2.8500	9.9	13.2
988	Yes	No		SURG	Non-extensive O.R. proc unrelated to principal diagnosis w CC	2.0134	5.9	8.0
989	Yes	No		SURG	Non-extensive O.R. proc unrelated to principal diagnosis w/o CC/MCC	1.6310	2.9	4.1
998	No	No		**	Principal diagnosis invalid as discharge diagnosis	#N/A	*	*
999	No	No		**	Ungroupable	#N/A	*	*
MS-DRGs 998 and 999 contain cases that could not be assigned to valid DRGs.								
"Note: If there is no value or asterisk in either the geometric mean length of stay or the arithmetic mean length of stay columns, the volume of cases is insufficient to determine a meaningful computation of these statistics. "								
